shipment_id,order_date,warehouse_id,warehouse_city,store_id,store_city,distance_km,weight_kg,transport_mode,planned_cost_inr,actual_cost_inr,promised_delivery_hrs,actual_delivery_hrs,on_time_flag
SHP100098,14/11/2024,WH-IND,INDORE,ST-021,Ratlam,544.0,148.8,LCV,21810.19,21814.22,21.9,20.4,1
SHP102603,2025-01-06,WH-GWL,Gwalior,ST-002,Ratlam,811.6,,Mini Truck,20513.74,21047.62,29.9,30.0,1
SHP102170,23-06-2024,WH-IND,Indore,ST-035,Rewa,138.1,1030.1,Medium Truck,8183.96,9075.87,6.9,10.2,0
SHP107636,04/05/2024,WH-JBP,Jabalpur,ST-002,Ratlam,770.5,,LCV,34306.09,34755.49,27.8,25.8,1
SHP100150,2024-10-21,WH-JBP,Jabalpur,ST-004,Jabalpur,370.2,616.0,Mini Truck,9851.96,10676.0,14.9,21.1,0
SHP101347,02-05-2024,WH-IND,Indore,ST-011,Bhopal,358.6,157.1,LCV,12147.97,12760.36,14.8,18.4,0
SHP100581,22-08-2024,WH-IND,Indore,ST-007,Indore,337.1,775.3,LCV,11357.01,12448.63,16.3,24.8,0
SHP102613,27-09-2024,WH-IND,Indore,ST-014,Bhopal,466.1,364.3,Mini Truck,11051.92,11938.51,20.2,21.3,0
SHP101126,2024-05-08,WH-IND,Indore,ST-010,Khandwa,499.8,290.6,LCV,19246.89,21113.92,20.0,30.1,0
SHP105891,24/12/2024,WH-BPL,Bhopal,ST-027,Chhindwara,402.4,481.2,LCV,16373.15,16530.13,14.7,12.8,1
SHP101965,2024-05-27,WH-GWL,Gwalior,ST-016,Chhindwara,559.6,327.3,LCV,21043.37,21949.53,20.4,17.5,1
SHP100221,2024-06-03,WH-IND,Indore,ST-024,Vidisha,228.7,1213.5,Medium Truck,14011.64,14067.18,11.0,12.3,0
SHP102069,2024-06-09,WH-GWL,Gwalior,ST-008,Burhanpur,693.7,101.6,Mini Truck,20646.78,20717.04,25.3,36.5,0
SHP107020,23/04/2024,WH-JBP,Jabalpur,ST-015,Jabalpur,321.9,723.2,Medium Truck,20918.59,21069.7,15.9,22.9,0
SHP100234,06/07/2024,WH-JBP,JABALPUR,ST-028,Ujjain,733.2,308.6,Mini Truck,17064.89,18526.26,28.5,31.0,0
SHP103540,2024-12-08,WH-GWL,GWALIOR,ST-034,satna,280.3,77.0,Medium Truck,17308.76,18463.98,11.6,9.9,1
SHP103411,2024-04-22,WH-BPL,Bhopal,ST-009,vidisha,333.7,599.1,Mini Truck,9139.63,9295.58,14.7,14.3,1
SHP100019,13-11-2024,WH-IND,Indore,ST-020,Ratlam,182.8,137.2,LCV,7856.21,8019.79,10.1,10.7,0
SHP100140,12-10-2024,WH-BPL,Bhopal,ST-039,Indore,123.6,199.9,LCV,5534.43,5600.06,8.1,11.5,0
SHP102325,08-05-2024,WH-IND,Indore,ST-002,Ratlam,235.7,363.9,Mini Truck,6470.21,6560.12,12.9,14.1,0
SHP103768,03-04-2024,WH-GWL,Gwalior,ST-007,Indore,404.9,152.5,Medium Truck,25711.41,27905.23,18.4,26.9,0
SHP100847,2024-09-13,WH-IND,Indore,ST-025,Mandsaur,239.0,,LCV,10398.69,10924.58,10.6,14.0,0
SHP106876,04/08/2024,WH-BPL,Bhopal,ST-018,Satna,227.2,668.8,Medium Truck,14734.42,15614.5,11.9,18.3,0
SHP107138,12-05-2024,WH-BPL,Bhopal,ST-004,Jabalpur,216.0,405.1,Medium Truck,13658.28,90547.5704749532,8.9,11.8,0
SHP105630,2024-08-20,WH-BPL,Bhopal,ST-021,Ratlam,327.4,172.1,LCV,12844.11,13851.47,12.6,19.7,0
SHP105269,03/09/2024,WH-GWL,Gwalior,ST-039,Indore,298.2,492.1,Medium Truck,19756.61,21306.76,15.2,22.4,0
SHP101340,30-05-2024,WH-JBP,Jabalpur,ST-016,Chhindwara,288.4,218.7,Medium Truck,15835.32,16530.33,13.4,21.0,0
SHP104464,19/09/2024,WH-JBP,Jabalpur,ST-035,Rewa,402.1,397.2,LCV,17582.46,18288.18,14.8,13.7,1
SHP102391,01-11-2024,WH-GWL,Gwalior,ST-017,Khandwa,753.4,134.7,LCV,30620.19,31130.96,28.3,37.9,0
SHP107109,2024-07-19,WH-JBP,Jabalpur,ST-036,Satna,474.4,117.3,Medium Truck,32356.38,32634.94,20.1,29.8,0
SHP100365,2024-09-07,WH-BPL,Bhopal,ST-039,Indore,127.2,298.6,Medium Truck,8836.09,8859.41,8.8,11.4,0
SHP104630,19/09/2024,WH-BPL,Bhopal,ST-002,Ratlam,413.8,608.0,Mini Truck,9347.38,9895.56,16.4,14.3,1
SHP105061,01-11-2024,WH-BPL,Bhopal,ST-020,Ratlam,277.9,313.1,Medium Truck,17771.26,18314.72,13.7,11.4,1
SHP101003,12/12/2024,WH-BPL,Bhopal,ST-015,Jabalpur,454.9,316.0,LCV,17062.38,18430.59,17.5,21.1,0
SHP102064,08/08/2024,WH-BPL,Bhopal,ST-038,Dewas,311.0,594.3,LCV,13428.18,14240.18,13.6,16.8,0
SHP105498,28-11-2024,WH-GWL,Gwalior,ST-022,Bhopal,834.7,159.6,LCV,32317.32,33678.36,31.6,39.0,0
SHP107069,04-06-2024,WH-BPL,Bhopal,ST-032,Mandsaur,390.3,134.3,LCV,17332.7,18005.46,17.9,25.7,0
SHP105973,2024-07-02,WH-BPL,Bhopal,ST-015,Jabalpur,464.1,203.5,LCV,15833.15,16842.92,19.3,25.9,0
SHP103579,12/07/2024,WH-GWL,Gwalior,ST-009,Vidisha,687.1,117.9,Mini Truck,16007.84,17265.44,24.4,20.0,1
SHP107563,06/12/2024,WH-BPL,Bhopal,ST-027,Chhindwara,374.4,24.9,Medium Truck,24630.61,27105.1,15.5,20.8,0
SHP106084,25-09-2024,WH-BPL,Bhopal,ST-039,Indore,117.2,211.1,Medium Truck,7102.64,7561.22,8.6,12.6,0
SHP106188,2024-10-22,WH-IND,Indore,ST-006,Burhanpur,279.0,766.7,LCV,10240.89,10481.31,13.4,12.0,1
SHP101460,14-09-2024,WH-JBP,Jabalpur,ST-017,Khandwa,491.7,836.2,Medium Truck,30620.07,32361.04,19.8,31.5,0
SHP105038,2024-08-21,WH-JBP,Jabalpur,ST-037,Gwalior,585.7,221.5,LCV,23296.84,25107.62,23.1,21.0,1
SHP100425,2024-08-20,WH-IND,Indore,ST-019,Jabalpur,218.0,56.2,LCV,9301.09,9856.96,11.4,9.4,1
SHP106089,13/12/2024,WH-IND,Indore,ST-007,Indore,317.8,184.1,Medium Truck,19192.67,19868.58,12.3,13.1,0
SHP106401,2025-01-01,WH-GWL,Gwalior,ST-040,Gwalior,199.8,204.2,Mini Truck,5505.16,5934.2,9.2,11.2,0
SHP103061,2024-06-12,WH-JBP,Jabalpur,ST-006,Burhanpur,359.2,183.9,Mini Truck,8758.71,9557.89,14.6,12.9,1
SHP103193,12-09-2024,WH-IND,Indore,ST-029,Bhopal,424.6,343.3,LCV,16402.71,17028.88,16.6,13.3,1
SHP104715,2024-09-10,WH-IND,INDORE,ST-008,Burhanpur,105.4,,Mini Truck,2381.59,2430.64,6.7,9.9,0
SHP103749,17/10/2024,WH-GWL,Gwalior,ST-021,Ratlam,284.3,290.2,LCV,10145.56,10364.23,11.7,13.0,0
SHP103336,20-11-2024,WH-GWL,Gwalior,ST-001,Gwalior,895.0,475.3,Medium Truck,50117.2,51411.68,30.4,40.2,0
SHP102243,2024-05-24,WH-BPL,Bhopal,ST-018,Satna,253.1,386.2,LCV,9820.93,10689.11,11.2,13.7,0
SHP100039,2025-01-17,WH-BPL,Bhopal,ST-034,Satna,293.3,292.4,LCV,10384.15,11277.57,13.5,15.4,0
SHP101114,2024-10-19,WH-BPL,Bhopal,ST-022,Bhopal,479.7,673.9,LCV,17540.78,18199.04,20.7,23.1,0
SHP106692,13-09-2024,WH-JBP,Jabalpur,ST-010,Khandwa,444.7,717.0,LCV,16966.87,17921.69,17.4,19.1,0
SHP102551,2024-09-11,WH-GWL,Gwalior,ST-003,Jabalpur,630.7,,LCV,25785.18,27989.48,25.1,30.6,0
SHP107926,16-06-2024,WH-IND,Indore,ST-008,Burhanpur,111.3,110.1,LCV,4869.97,4937.65,7.5,6.9,1
SHP101566,30/09/2024,WH-GWL,Gwalior,ST-011,Bhopal,189.7,1018.2,LCV,6989.34,7184.08,9.5,13.7,0
SHP100578,12-09-2024,WH-GWL,Gwalior,ST-033,indore,481.1,200.7,Mini Truck,10239.35,10979.92,19.6,30.4,0
SHP105813,2024-05-19,WH-IND,Indore,ST-040,Gwalior,710.4,510.0,LCV,25470.31,26778.07,26.6,34.7,0
SHP102530,2024-09-03,WH-IND,Indore,ST-014,Bhopal,481.3,339.5,LCV,18882.47,18974.2,18.0,23.8,0
SHP106698,17-10-2024,WH-IND,Indore,ST-014,Bhopal,436.4,883.4,LCV,18237.66,18856.81,18.2,18.4,1
SHP104467,02/10/2024,WH-JBP,Jabalpur,ST-023,Vidisha,706.0,138.2,Mini Truck,18325.6,18490.47,24.2,35.7,0
SHP105216,2024-08-27,WH-IND,Indore,ST-015,Jabalpur,647.4,552.9,LCV,22375.27,22776.67,24.5,32.3,0
SHP108118,09/09/2024,WH-BPL,Bhopal,ST-009,Vidisha,319.9,223.1,Medium Truck,16392.46,17970.2,15.9,13.0,1
SHP104253,2024-11-08,WH-BPL,Bhopal,ST-040,Gwalior,497.3,644.7,LCV,21472.21,22925.64,20.0,21.3,0
SHP103443,01-04-2024,WH-JBP,Jabalpur,ST-013,Khandwa,215.4,119.3,Mini Truck,5947.11,6238.1,10.5,14.8,0
SHP107009,05-06-2024,WH-IND,Indore,ST-015,Jabalpur,579.8,,Medium Truck,35270.76,37571.06,23.5,27.0,0
SHP104605,04/10/2024,WH-GWL,GWALIOR,ST-007,Indore,443.6,251.7,Mini Truck,11486.8,11498.84,18.0,20.3,0
SHP104421,09/09/2024,WH-BPL,Bhopal,ST-024,vidisha,212.2,264.8,Mini Truck,5747.34,6138.75,12.3,14.8,0
SHP101343,30-11-2024,WH-GWL,Gwalior,ST-020,Ratlam,736.6,584.1,Medium Truck,46792.2,51630.33,25.1,25.5,1
SHP100550,17/01/2025,WH-GWL,Gwalior,ST-016,chhindwara,534.2,780.3,Medium Truck,30853.05,33689.97,22.3,21.1,1
SHP101412,07-08-2024,WH-JBP,Jabalpur,ST-027,Chhindwara,93.8,637.6,LCV,3429.17,3631.97,8.7,11.2,0
SHP106217,14-04-2024,WH-JBP,Jabalpur,ST-037,Gwalior,652.1,,Medium Truck,43016.91,44457.42,22.8,32.6,0
SHP100894,18-08-2024,WH-JBP,JABALPUR,ST-028,Ujjain,710.3,351.4,Medium Truck,49028.84,49812.72,26.7,25.7,1
SHP101487,28-08-2024,WH-GWL,Gwalior,ST-027,Chhindwara,608.5,144.0,Mini Truck,15422.09,15722.62,23.8,34.1,0
SHP102834,2024-12-31,WH-IND,Indore,ST-006,Burhanpur,291.2,326.3,LCV,10427.45,11360.09,14.9,20.4,0
SHP105834,29-06-2024,WH-IND,Indore,ST-026,Satna,309.1,425.6,LCV,13398.45,13787.17,15.3,13.0,1
SHP108275,02/10/2024,WH-BPL,Bhopal,ST-009,Vidisha,335.6,40.4,LCV,12693.96,12894.39,15.4,14.5,1
SHP101016,28-12-2024,WH-BPL,Bhopal,ST-014,Bhopal,250.0,477.3,Medium Truck,15699.92,16640.2,12.8,15.4,0
SHP106923,2024-06-21,WH-GWL,Gwalior,ST-035,Rewa,466.5,485.0,Mini Truck,12869.35,13247.79,16.6,23.7,0
SHP105301,03/01/2025,WH-IND,Indore,ST-031,Jabalpur,269.6,93.1,LCV,9121.83,,11.0,9.8,1
SHP105459,17-11-2024,WH-BPL,Bhopal,ST-024,Vidisha,198.2,635.6,LCV,7074.45,7551.76,10.8,14.7,0
SHP104673,2024-10-27,WH-GWL,Gwalior,ST-037,Gwalior,303.2,467.8,LCV,12419.25,13424.97,13.7,11.4,1
SHP104000,01/05/2024,WH-IND,Indore,ST-015,Jabalpur,598.3,535.3,LCV,22479.52,23937.97,23.9,23.8,1
SHP104165,2024-05-09,WH-BPL,Bhopal,ST-006,Burhanpur,210.2,326.3,Medium Truck,13740.83,15198.87,9.4,12.8,0
SHP100988,2024-08-21,WH-IND,Indore,ST-017,Khandwa,170.1,531.8,LCV,6746.91,6834.52,8.5,12.6,0
SHP104271,25-10-2024,WH-JBP,Jabalpur,ST-027,Chhindwara,87.9,480.8,LCV,3975.69,4035.39,8.7,8.8,1
SHP101383,23/04/2024,WH-BPL,Bhopal,ST-038,Dewas,314.5,180.5,Mini Truck,8952.9,9268.71,14.1,17.8,0
SHP105540,26/09/2024,WH-BPL,Bhopal,ST-033,Indore,392.6,454.3,Medium Truck,25670.31,25750.79,15.1,15.9,0
SHP103880,2024-11-16,WH-BPL,BHOPAL,ST-001,gwalior,448.4,790.9,Medium Truck,26759.61,28058.93,17.3,17.4,1
SHP101786,09/08/2024,WH-JBP,Jabalpur,ST-036,Satna,484.6,146.9,Mini Truck,12851.68,13244.76,20.5,31.2,0
SHP106194,31-07-2024,WH-JBP,Jabalpur,ST-009,Vidisha,542.0,165.9,Medium Truck,32602.72,33918.68,21.5,22.5,1
SHP103624,10/12/2024,WH-BPL,Bhopal,ST-001,Gwalior,440.3,294.2,Mini Truck,10588.49,10927.31,16.3,20.8,0
SHP100047,12/12/2024,WH-GWL,Gwalior,ST-006,Burhanpur,585.6,267.7,Mini Truck,15267.07,15297.29,20.8,30.5,0
SHP107798,19/05/2024,WH-JBP,Jabalpur,ST-010,Khandwa,443.0,292.5,LCV,18203.42,20023.3,16.6,17.2,1
SHP108154,23-07-2024,WH-GWL,Gwalior,ST-019,Jabalpur,454.0,151.2,LCV,15880.37,16808.19,19.4,21.0,0
SHP105882,09-05-2024,WH-IND,Indore,ST-026,Satna,324.6,360.0,LCV,11237.14,11678.38,14.6,23.2,0
SHP101980,01/12/2024,WH-BPL,Bhopal,ST-025,Mandsaur,425.2,110.4,LCV,15268.39,15957.89,16.8,14.9,1
SHP101217,24/05/2024,WH-GWL,Gwalior,ST-004,Jabalpur,654.0,93.4,LCV,25528.0,28222.17,23.9,36.6,0
SHP106269,2024-11-04,WH-JBP,JABALPUR,ST-018,Satna,273.9,277.2,Mini Truck,6618.61,6782.11,11.5,11.9,1
SHP100061,2024-10-27,WH-JBP,JABALPUR,ST-040,gwalior,385.6,242.8,Mini Truck,9622.76,10555.76,15.9,21.6,0
SHP106370,02/12/2024,WH-BPL,Bhopal,ST-010,Khandwa,323.6,195.7,LCV,12291.47,13091.22,13.2,14.9,0
SHP107151,2024-10-25,WH-BPL,Bhopal,ST-006,Burhanpur,220.6,460.8,Medium Truck,11274.76,12218.1,12.4,19.1,0
SHP100788,18-04-2024,WH-GWL,Gwalior,ST-009,Vidisha,738.4,383.5,LCV,26565.94,29006.08,26.6,33.8,0
SHP106937,18-01-2025,WH-BPL,Bhopal,ST-003,Jabalpur,389.3,841.5,Medium Truck,22985.77,24790.07,15.0,13.5,1
SHP104919,2024-06-09,WH-BPL,Bhopal,ST-035,Rewa,59.7,943.3,Medium Truck,3326.71,3447.72,4.9,7.2,0
SHP106052,2024-09-07,WH-JBP,Jabalpur,ST-038,Dewas,275.7,575.4,Medium Truck,17556.23,18010.79,12.8,18.6,0
SHP104383,2025-01-13,WH-IND,Indore,ST-002,Ratlam,249.0,91.3,LCV,10175.54,11290.41,11.7,16.9,0
SHP107851,24-05-2024,WH-IND,Indore,ST-036,satna,631.2,552.0,Medium Truck,38272.69,41040.04,24.9,27.8,0
SHP105890,24/10/2024,WH-IND,Indore,ST-010,Khandwa,501.3,134.6,Mini Truck,12675.99,13305.01,17.9,25.4,0
SHP108254,23-06-2024,WH-GWL,Gwalior,ST-014,Bhopal,280.2,533.9,LCV,10118.34,10228.66,11.2,12.9,0
SHP103762,10-04-2024,WH-GWL,Gwalior,ST-037,gwalior,296.2,131.7,LCV,10653.67,10699.85,12.8,12.8,1
SHP102847,08/12/2024,WH-JBP,Jabalpur,ST-004,Jabalpur,420.9,460.3,Mini Truck,11078.28,12308.87,17.3,27.0,0
SHP100179,2024-11-13,WH-GWL,Gwalior,ST-023,Vidisha,684.4,330.9,Medium Truck,45362.51,46621.24,27.1,35.0,0
SHP106034,18-04-2024,WH-JBP,Jabalpur,ST-040,Gwalior,410.7,429.5,Mini Truck,8826.59,9486.84,16.4,22.4,0
SHP102862,04/01/2025,WH-IND,Indore,ST-011,Bhopal,363.7,,Mini Truck,8694.69,9108.27,16.8,18.4,0
SHP104736,21-09-2024,WH-BPL,Bhopal,ST-005,Indore,186.5,515.9,Medium Truck,12192.03,13114.28,11.4,15.1,0
SHP108251,15-05-2024,WH-IND,Indore,ST-019,Jabalpur,233.4,626.6,Medium Truck,15009.68,16281.8,12.0,12.4,1
SHP103198,28/11/2024,WH-GWL,Gwalior,ST-031,Jabalpur,473.9,74.0,LCV,17413.64,,17.3,18.0,1
SHP108172,01/06/2024,WH-JBP,Jabalpur,ST-015,Jabalpur,319.0,359.0,Mini Truck,8116.52,8432.34,14.0,16.7,0
SHP100464,23-08-2024,WH-JBP,Jabalpur,ST-019,Jabalpur,660.0,386.7,LCV,21807.05,24152.84,26.1,33.4,0
SHP102507,09-06-2024,WH-BPL,Bhopal,ST-037,Gwalior,378.2,217.9,Mini Truck,8527.29,9262.98,14.0,18.1,0
SHP101893,2025-01-12,WH-IND,Indore,ST-039,Indore,252.4,301.1,Mini Truck,5614.98,5978.94,10.2,15.2,0
SHP102438,11-07-2024,WH-JBP,Jabalpur,ST-006,Burhanpur,347.6,137.1,LCV,12593.34,13580.63,16.5,21.6,0
SHP105406,2024-06-28,WH-GWL,Gwalior,ST-007,Indore,436.9,637.9,LCV,18654.69,19967.99,15.8,13.7,1
SHP101466,18/04/2024,WH-IND,Indore,ST-008,Burhanpur,113.6,463.3,Medium Truck,6226.93,6706.56,6.9,7.3,0
SHP105124,21/07/2024,WH-BPL,Bhopal,ST-016,Chhindwara,168.2,196.3,Mini Truck,4298.91,4705.15,7.4,10.9,0
SHP107299,2024-10-02,WH-IND,Indore,ST-035,Rewa,149.5,344.4,Mini Truck,3498.81,3741.65,9.7,10.8,0
SHP104821,28/09/2024,WH-IND,Indore,ST-032,Mandsaur,549.5,280.5,Mini Truck,14259.53,14373.67,20.7,27.9,0
SHP104546,2024-05-18,WH-BPL,Bhopal,ST-013,Khandwa,165.1,147.0,LCV,6322.03,6652.93,10.5,14.5,0
SHP103500,10/01/2025,WH-BPL,Bhopal,ST-017,Khandwa,269.2,1293.3,LCV,9181.52,9627.72,11.4,10.5,1
SHP107440,2024-09-14,WH-JBP,Jabalpur,ST-017,Khandwa,515.7,252.4,Medium Truck,26593.59,29525.58,19.4,17.0,1
SHP104564,2024-12-23,WH-BPL,Bhopal,ST-010,Khandwa,346.1,669.1,Medium Truck,19318.88,20830.99,14.0,17.8,0
SHP100662,24-08-2024,WH-BPL,Bhopal,ST-030,Sagar,286.3,639.9,Mini Truck,7619.45,7667.06,11.6,13.3,0
SHP100975,2024-07-06,WH-JBP,Jabalpur,ST-013,Khandwa,220.6,137.8,Medium Truck,14287.04,14750.23,10.0,12.8,0
SHP102525,16/10/2024,WH-GWL,Gwalior,ST-016,Chhindwara,560.0,,LCV,22866.56,24885.89,21.0,22.6,0
SHP103465,2024-08-06,WH-BPL,BHOPAL,ST-020,Ratlam,257.4,101.9,LCV,11059.29,11174.08,12.6,15.3,0
SHP105843,10-07-2024,WH-IND,Indore,ST-012,Chhindwara,259.8,803.8,Medium Truck,17371.53,17433.19,12.2,12.0,1
SHP104225,2024-05-14,WH-BPL,Bhopal,ST-028,Ujjain,354.5,320.7,LCV,13441.73,14035.93,13.3,17.0,0
SHP107705,04-07-2024,WH-JBP,Jabalpur,ST-013,Khandwa,205.7,113.6,LCV,8546.83,8994.72,9.5,14.3,0
SHP103800,12-08-2024,WH-JBP,Jabalpur,ST-019,jabalpur,586.5,1071.0,LCV,20961.87,22359.38,21.0,18.8,1
SHP100908,2024-05-20,WH-BPL,BHOPAL,ST-032,Mandsaur,363.1,269.2,Medium Truck,21797.5,23359.03,15.9,13.2,1
SHP102060,04-11-2024,WH-IND,Indore,ST-034,Satna,328.6,72.7,Medium Truck,21241.14,23032.19,16.1,16.1,1
SHP106944,23/08/2024,WH-JBP,Jabalpur,ST-017,Khandwa,492.7,434.0,Mini Truck,13514.13,14364.39,17.9,22.7,0
SHP106484,08/11/2024,WH-JBP,Jabalpur,ST-029,Bhopal,751.5,206.9,Medium Truck,44494.23,49103.62,26.6,33.2,0
SHP102820,04-05-2024,WH-BPL,Bhopal,ST-006,Burhanpur,217.2,57.7,LCV,7735.28,7773.3,9.0,12.2,0
SHP101680,08-05-2024,WH-BPL,Bhopal,ST-036,Satna,438.0,249.2,Medium Truck,26496.19,29072.36,17.6,14.9,1
SHP107519,2024-04-25,WH-GWL,Gwalior,ST-027,Chhindwara,581.3,877.8,LCV,24221.9,25573.02,21.2,29.4,0
SHP106219,2024-11-24,WH-IND,Indore,ST-023,Vidisha,188.9,1019.0,Medium Truck,12218.49,12951.09,8.0,11.7,0
SHP102006,2024-04-02,WH-GWL,Gwalior,ST-009,Vidisha,698.2,147.2,LCV,23943.63,24838.45,26.8,32.8,0
SHP104525,08/08/2024,WH-IND,Indore,ST-005,Indore,380.9,1223.2,Medium Truck,22420.9,22932.34,16.7,22.3,0
SHP105028,2024-06-23,WH-GWL,Gwalior,ST-038,Dewas,665.8,549.1,Medium Truck,34504.13,37988.07,23.8,20.2,1
SHP102139,2024-08-09,WH-GWL,Gwalior,ST-040,Gwalior,206.9,290.2,Mini Truck,4439.85,4804.24,9.0,12.6,0
SHP107328,2024-04-25,WH-GWL,Gwalior,ST-005,Indore,356.7,495.1,LCV,12626.24,13045.04,15.5,18.4,0
SHP104911,10/05/2024,WH-BPL,Bhopal,ST-008,Burhanpur,322.0,550.8,Mini Truck,8878.85,9061.48,14.6,21.3,0
SHP100048,20/08/2024,WH-BPL,Bhopal,ST-025,Mandsaur,396.1,284.8,Medium Truck,23511.56,25327.98,17.9,26.7,0
SHP106519,03/05/2024,WH-GWL,Gwalior,ST-029,Bhopal,425.6,105.8,Medium Truck,25298.32,25911.13,16.5,22.6,0
SHP106576,2024-09-26,WH-BPL,Bhopal,ST-014,Bhopal,264.2,462.2,Medium Truck,16198.11,16609.91,11.7,14.9,0
SHP106879,2024-06-29,WH-GWL,GWALIOR,ST-014,Bhopal,264.2,539.4,Mini Truck,6584.6,7291.75,12.2,10.2,1
SHP105239,24-10-2024,WH-BPL,Bhopal,ST-002,Ratlam,452.0,442.1,LCV,15951.79,17436.1,16.5,20.5,0
SHP100506,06-09-2024,WH-JBP,Jabalpur,ST-006,Burhanpur,354.8,533.1,Medium Truck,18951.36,19702.61,15.6,22.1,0
SHP104307,2024-08-09,WH-JBP,Jabalpur,ST-021,Ratlam,203.8,962.9,LCV,8356.42,9024.94,9.7,15.2,0
SHP107031,2024-12-01,WH-IND,Indore,ST-006,Burhanpur,291.4,355.2,Mini Truck,7691.51,8516.03,11.9,14.2,0
SHP105949,2025-01-12,WH-GWL,Gwalior,ST-023,Vidisha,696.5,213.5,LCV,28704.28,31283.54,24.0,21.4,1
SHP102672,2024-09-21,WH-GWL,Gwalior,ST-021,Ratlam,272.4,,LCV,10847.44,12050.69,14.3,20.0,0
SHP105624,31-10-2024,WH-GWL,Gwalior,ST-021,Ratlam,284.9,608.2,Medium Truck,16735.22,17653.27,12.7,18.1,0
SHP102121,21-01-2025,WH-GWL,Gwalior,ST-030,Sagar,207.9,714.4,Medium Truck,11301.42,12080.1,10.4,13.1,0
SHP105633,20-04-2024,WH-IND,Indore,ST-015,Jabalpur,635.0,710.2,Medium Truck,34851.16,35094.73,24.8,32.0,0
SHP100345,2024-08-29,WH-BPL,Bhopal,ST-019,Jabalpur,315.0,273.9,LCV,13289.83,13777.41,13.0,12.1,1
SHP105526,2024-09-27,WH-BPL,Bhopal,ST-034,Satna,282.1,316.0,Medium Truck,18464.27,20241.23,10.8,9.7,1
SHP103208,2024-05-09,WH-GWL,Gwalior,ST-040,Gwalior,198.7,1075.7,Medium Truck,12139.81,12606.25,11.9,11.2,1
SHP107965,08/12/2024,WH-BPL,Bhopal,ST-006,Burhanpur,203.7,460.8,Mini Truck,4749.05,4987.0,9.2,11.9,0
SHP106849,10-06-2024,WH-JBP,Jabalpur,ST-033,Indore,640.9,395.9,Medium Truck,41098.4,42458.53,25.3,21.2,1
SHP104664,17/05/2024,WH-GWL,Gwalior,ST-007,Indore,452.9,550.1,Medium Truck,29256.91,31981.74,17.8,19.3,0
SHP103091,02-01-2025,WH-BPL,Bhopal,ST-020,Ratlam,279.3,252.1,Medium Truck,17882.35,19675.91,11.5,14.6,0
SHP106197,17-05-2024,WH-IND,Indore,ST-021,ratlam,525.4,512.9,Mini Truck,12262.77,13521.48,21.6,17.4,1
SHP108222,2025-01-24,WH-BPL,Bhopal,ST-002,Ratlam,429.2,418.6,Mini Truck,10888.87,11668.78,19.0,23.6,0
SHP108265,19/11/2024,WH-BPL,Bhopal,ST-003,Jabalpur,445.4,339.9,Medium Truck,29770.08,31126.49,18.1,19.5,0
SHP104615,13/06/2024,WH-GWL,Gwalior,ST-026,Satna,261.6,496.1,Mini Truck,7233.88,,12.6,18.8,0
SHP106317,04/05/2024,WH-GWL,Gwalior,ST-038,Dewas,692.1,234.2,LCV,29028.76,29552.42,23.8,28.1,0
SHP106158,2024-04-06,WH-BPL,BHOPAL,ST-010,Khandwa,318.7,489.7,Mini Truck,8893.16,9222.33,15.7,12.9,1
SHP102499,2024-06-05,WH-GWL,Gwalior,ST-001,Gwalior,773.2,157.8,LCV,31406.46,33697.33,27.5,37.7,0
SHP105052,20-12-2024,WH-JBP,JABALPUR,ST-019,Jabalpur,617.9,673.0,Mini Truck,15691.2,16202.72,24.7,35.9,0
SHP101932,04/07/2024,WH-IND,Indore,ST-022,bhopal,228.8,261.8,Mini Truck,5323.61,5395.76,12.0,16.8,0
SHP101728,20-12-2024,WH-GWL,Gwalior,ST-012,Chhindwara,796.2,401.7,Mini Truck,18707.66,20590.39,28.6,34.7,0
SHP102729,22-09-2024,WH-IND,Indore,ST-013,Khandwa,395.4,108.1,Medium Truck,25161.72,27934.89,15.0,23.0,0
SHP105878,23-05-2024,WH-BPL,Bhopal,ST-008,Burhanpur,348.2,156.7,Medium Truck,20661.17,21749.23,14.5,22.1,0
SHP107855,11/08/2024,WH-JBP,Jabalpur,ST-007,Indore,718.0,251.4,Mini Truck,18231.54,19931.02,27.2,38.0,0
SHP101690,23-11-2024,WH-GWL,Gwalior,ST-024,Vidisha,669.2,394.2,Mini Truck,14380.91,15967.7,23.7,35.9,0
SHP105371,2024-06-10,WH-JBP,Jabalpur,ST-017,khandwa,547.8,89.6,Medium Truck,36456.54,37914.75,22.1,22.3,1
SHP101188,01-11-2024,WH-JBP,Jabalpur,ST-017,Khandwa,554.1,361.7,LCV,23331.28,24294.18,22.7,21.5,1
SHP104042,2024-12-15,WH-IND,Indore,ST-021,Ratlam,566.7,394.1,Medium Truck,37345.79,40562.93,22.7,20.6,1
SHP103849,2024-06-04,WH-GWL,Gwalior,ST-007,Indore,421.1,359.8,LCV,17913.87,18338.36,16.8,15.6,1
SHP102542,02/04/2024,WH-GWL,Gwalior,ST-024,Vidisha,620.9,235.2,Mini Truck,15951.9,16212.94,21.8,28.4,0
SHP107474,25-04-2024,WH-GWL,Gwalior,ST-023,Vidisha,634.7,156.6,LCV,22196.57,24246.09,25.8,35.3,0
SHP102541,2024-11-13,WH-IND,Indore,ST-005,Indore,369.6,723.1,Medium Truck,21193.89,22911.77,15.5,24.5,0
