shipment_id,order_date,warehouse_id,warehouse_city,store_id,store_city,distance_km,weight_kg,transport_mode,planned_cost_inr,actual_cost_inr,cost_per_km,promised_delivery_hrs,actual_delivery_hrs,on_time_flag
SHP102834,2024-12-31,WH-IND,Indore,ST-006,Burhanpur,291.2,326.3,LCV,10427.45,11360.09,39.01,14.9,20.4,0
SHP105834,2024-06-29,WH-IND,Indore,ST-026,Satna,309.1,425.6,LCV,13398.45,13787.17,44.6,15.3,13.0,1
SHP108275,2024-10-02,WH-BPL,Bhopal,ST-009,Vidisha,335.6,40.4,LCV,12693.96,12894.39,38.42,15.4,14.5,1
SHP101016,2024-12-28,WH-BPL,Bhopal,ST-014,Bhopal,250.0,477.3,Medium Truck,15699.92,16640.2,66.56,12.8,15.4,0
SHP106923,2024-06-21,WH-GWL,Gwalior,ST-035,Rewa,466.5,485.0,Mini Truck,12869.35,13247.79,28.4,16.6,23.7,0
SHP105301,2025-01-03,WH-IND,Indore,ST-031,Jabalpur,269.6,93.1,LCV,9121.83,15369.285,57.01,11.0,9.8,1
SHP105459,2024-11-17,WH-BPL,Bhopal,ST-024,Vidisha,198.2,635.6,LCV,7074.45,7551.76,38.1,10.8,14.7,0
SHP104673,2024-10-27,WH-GWL,Gwalior,ST-037,Gwalior,303.2,467.8,LCV,12419.25,13424.97,44.28,13.7,11.4,1
SHP104000,2024-05-01,WH-IND,Indore,ST-015,Jabalpur,598.3,535.3,LCV,22479.52,23937.97,40.01,23.9,23.8,1
SHP104165,2024-05-09,WH-BPL,Bhopal,ST-006,Burhanpur,210.2,326.3,Medium Truck,13740.83,15198.87,72.31,9.4,12.8,0
SHP100988,2024-08-21,WH-IND,Indore,ST-017,Khandwa,170.1,531.8,LCV,6746.91,6834.52,40.18,8.5,12.6,0
SHP104271,2024-10-25,WH-JBP,Jabalpur,ST-027,Chhindwara,87.9,480.8,LCV,3975.69,4035.39,45.91,8.7,8.8,1
SHP101383,2024-04-23,WH-BPL,Bhopal,ST-038,Dewas,314.5,180.5,Mini Truck,8952.9,9268.71,29.47,14.1,17.8,0
SHP105540,2024-09-26,WH-BPL,Bhopal,ST-033,Indore,392.6,454.3,Medium Truck,25670.31,25750.79,65.59,15.1,15.9,0
SHP103880,2024-11-16,WH-BPL,Bhopal,ST-001,Gwalior,448.4,790.9,Medium Truck,26759.61,28058.93,62.58,17.3,17.4,1
SHP101786,2024-08-09,WH-JBP,Jabalpur,ST-036,Satna,484.6,146.9,Mini Truck,12851.68,13244.76,27.33,20.5,31.2,0
SHP106194,2024-07-31,WH-JBP,Jabalpur,ST-009,Vidisha,542.0,165.9,Medium Truck,32602.72,33918.68,62.58,21.5,22.5,1
SHP103624,2024-12-10,WH-BPL,Bhopal,ST-001,Gwalior,440.3,294.2,Mini Truck,10588.49,10927.31,24.82,16.3,20.8,0
SHP100047,2024-12-12,WH-GWL,Gwalior,ST-006,Burhanpur,585.6,267.7,Mini Truck,15267.07,15297.29,26.12,20.8,30.5,0
SHP107798,2024-05-19,WH-JBP,Jabalpur,ST-010,Khandwa,443.0,292.5,LCV,18203.42,20023.3,45.2,16.6,17.2,1
SHP108154,2024-07-23,WH-GWL,Gwalior,ST-019,Jabalpur,454.0,151.2,LCV,15880.37,16808.19,37.02,19.4,21.0,0
SHP105882,2024-05-09,WH-IND,Indore,ST-026,Satna,324.6,360.0,LCV,11237.14,11678.38,35.98,14.6,23.2,0
SHP101980,2024-12-01,WH-BPL,Bhopal,ST-025,Mandsaur,425.2,110.4,LCV,15268.39,15957.89,37.53,16.8,14.9,1
SHP101217,2024-05-24,WH-GWL,Gwalior,ST-004,Jabalpur,654.0,93.4,LCV,25528.0,28222.17,43.15,23.9,36.6,0
SHP106269,2024-11-04,WH-JBP,Jabalpur,ST-018,Satna,273.9,277.2,Mini Truck,6618.61,6782.11,24.76,11.5,11.9,1
SHP100061,2024-10-27,WH-JBP,Jabalpur,ST-040,Gwalior,385.6,242.8,Mini Truck,9622.76,10555.76,27.37,15.9,21.6,0
SHP106370,2024-12-02,WH-BPL,Bhopal,ST-010,Khandwa,323.6,195.7,LCV,12291.47,13091.22,40.45,13.2,14.9,0
SHP107151,2024-10-25,WH-BPL,Bhopal,ST-006,Burhanpur,220.6,460.8,Medium Truck,11274.76,12218.1,55.39,12.4,19.1,0
SHP100788,2024-04-18,WH-GWL,Gwalior,ST-009,Vidisha,738.4,383.5,LCV,26565.94,29006.08,39.28,26.6,33.8,0
SHP106937,2025-01-18,WH-BPL,Bhopal,ST-003,Jabalpur,389.3,841.5,Medium Truck,22985.77,24790.07,63.68,15.0,13.5,1
SHP104919,2024-06-09,WH-BPL,Bhopal,ST-035,Rewa,59.7,943.3,Medium Truck,3326.71,3447.72,57.75,4.9,7.2,0
SHP106052,2024-09-07,WH-JBP,Jabalpur,ST-038,Dewas,275.7,575.4,Medium Truck,17556.23,18010.79,65.33,12.8,18.6,0
SHP104383,2025-01-13,WH-IND,Indore,ST-002,Ratlam,249.0,91.3,LCV,10175.54,11290.41,45.34,11.7,16.9,0
SHP107851,2024-05-24,WH-IND,Indore,ST-036,Satna,631.2,552.0,Medium Truck,38272.69,41040.04,65.02,24.9,27.8,0
SHP105890,2024-10-24,WH-IND,Indore,ST-010,Khandwa,501.3,134.6,Mini Truck,12675.99,13305.01,26.54,17.9,25.4,0
SHP108254,2024-06-23,WH-GWL,Gwalior,ST-014,Bhopal,280.2,533.9,LCV,10118.34,10228.66,36.5,11.2,12.9,0
SHP103762,2024-04-10,WH-GWL,Gwalior,ST-037,Gwalior,296.2,131.7,LCV,10653.67,10699.85,36.12,12.8,12.8,1
SHP102847,2024-12-08,WH-JBP,Jabalpur,ST-004,Jabalpur,420.9,460.3,Mini Truck,11078.28,12308.87,29.24,17.3,27.0,0
SHP100179,2024-11-13,WH-GWL,Gwalior,ST-023,Vidisha,684.4,330.9,Medium Truck,45362.51,46621.24,68.12,27.1,35.0,0
SHP106034,2024-04-18,WH-JBP,Jabalpur,ST-040,Gwalior,410.7,429.5,Mini Truck,8826.59,9486.84,23.1,16.4,22.4,0
SHP102862,2025-01-04,WH-IND,Indore,ST-011,Bhopal,363.7,301.1,Mini Truck,8694.69,9108.27,25.04,16.8,18.4,0
SHP104736,2024-09-21,WH-BPL,Bhopal,ST-005,Indore,186.5,515.9,Medium Truck,12192.03,13114.28,70.32,11.4,15.1,0
SHP108251,2024-05-15,WH-IND,Indore,ST-019,Jabalpur,233.4,626.6,Medium Truck,15009.68,16281.8,69.76,12.0,12.4,1
SHP103198,2024-11-28,WH-GWL,Gwalior,ST-031,Jabalpur,473.9,74.0,LCV,17413.64,15369.285,32.43,17.3,18.0,1
SHP108172,2024-06-01,WH-JBP,Jabalpur,ST-015,Jabalpur,319.0,359.0,Mini Truck,8116.52,8432.34,26.43,14.0,16.7,0
SHP100464,2024-08-23,WH-JBP,Jabalpur,ST-019,Jabalpur,660.0,386.7,LCV,21807.05,24152.84,36.6,26.1,33.4,0
SHP102507,2024-06-09,WH-BPL,Bhopal,ST-037,Gwalior,378.2,217.9,Mini Truck,8527.29,9262.98,24.49,14.0,18.1,0
SHP101893,2025-01-12,WH-IND,Indore,ST-039,Indore,252.4,301.1,Mini Truck,5614.98,5978.94,23.69,10.2,15.2,0
SHP102438,2024-07-11,WH-JBP,Jabalpur,ST-006,Burhanpur,347.6,137.1,LCV,12593.34,13580.63,39.07,16.5,21.6,0
SHP105406,2024-06-28,WH-GWL,Gwalior,ST-007,Indore,436.9,637.9,LCV,18654.69,19967.99,45.7,15.8,13.7,1
SHP101466,2024-04-18,WH-IND,Indore,ST-008,Burhanpur,113.6,463.3,Medium Truck,6226.93,6706.56,59.04,6.9,7.3,0
SHP105124,2024-07-21,WH-BPL,Bhopal,ST-016,Chhindwara,168.2,196.3,Mini Truck,4298.91,4705.15,27.97,7.4,10.9,0
SHP107299,2024-10-02,WH-IND,Indore,ST-035,Rewa,149.5,344.4,Mini Truck,3498.81,3741.65,25.03,9.7,10.8,0
SHP104821,2024-09-28,WH-IND,Indore,ST-032,Mandsaur,549.5,280.5,Mini Truck,14259.53,14373.67,26.16,20.7,27.9,0
SHP104546,2024-05-18,WH-BPL,Bhopal,ST-013,Khandwa,165.1,147.0,LCV,6322.03,6652.93,40.3,10.5,14.5,0
SHP103500,2025-01-10,WH-BPL,Bhopal,ST-017,Khandwa,269.2,1293.3,LCV,9181.52,9627.72,35.76,11.4,10.5,1
SHP107440,2024-09-14,WH-JBP,Jabalpur,ST-017,Khandwa,515.7,252.4,Medium Truck,26593.59,29525.58,57.25,19.4,17.0,1
SHP104564,2024-12-23,WH-BPL,Bhopal,ST-010,Khandwa,346.1,669.1,Medium Truck,19318.88,20830.99,60.19,14.0,17.8,0
SHP100662,2024-08-24,WH-BPL,Bhopal,ST-030,Sagar,286.3,639.9,Mini Truck,7619.45,7667.06,26.78,11.6,13.3,0
SHP100975,2024-07-06,WH-JBP,Jabalpur,ST-013,Khandwa,220.6,137.8,Medium Truck,14287.04,14750.23,66.86,10.0,12.8,0
SHP102525,2024-10-16,WH-GWL,Gwalior,ST-016,Chhindwara,560.0,360.25,LCV,22866.56,24885.89,44.44,21.0,22.6,0
SHP103465,2024-08-06,WH-BPL,Bhopal,ST-020,Ratlam,257.4,101.9,LCV,11059.29,11174.08,43.41,12.6,15.3,0
SHP105843,2024-07-10,WH-IND,Indore,ST-012,Chhindwara,259.8,803.8,Medium Truck,17371.53,17433.19,67.1,12.2,12.0,1
SHP104225,2024-05-14,WH-BPL,Bhopal,ST-028,Ujjain,354.5,320.7,LCV,13441.73,14035.93,39.59,13.3,17.0,0
SHP107705,2024-07-04,WH-JBP,Jabalpur,ST-013,Khandwa,205.7,113.6,LCV,8546.83,8994.72,43.73,9.5,14.3,0
SHP103800,2024-08-12,WH-JBP,Jabalpur,ST-019,Jabalpur,586.5,1071.0,LCV,20961.87,22359.38,38.12,21.0,18.8,1
SHP100908,2024-05-20,WH-BPL,Bhopal,ST-032,Mandsaur,363.1,269.2,Medium Truck,21797.5,23359.03,64.33,15.9,13.2,1
SHP102060,2024-11-04,WH-IND,Indore,ST-034,Satna,328.6,72.7,Medium Truck,21241.14,23032.19,70.09,16.1,16.1,1
SHP106944,2024-08-23,WH-JBP,Jabalpur,ST-017,Khandwa,492.7,434.0,Mini Truck,13514.13,14364.39,29.15,17.9,22.7,0
SHP106484,2024-11-08,WH-JBP,Jabalpur,ST-029,Bhopal,751.5,206.9,Medium Truck,44494.23,49103.62,65.34,26.6,33.2,0
SHP102820,2024-05-04,WH-BPL,Bhopal,ST-006,Burhanpur,217.2,57.7,LCV,7735.28,7773.3,35.79,9.0,12.2,0
SHP101680,2024-05-08,WH-BPL,Bhopal,ST-036,Satna,438.0,249.2,Medium Truck,26496.19,29072.36,66.38,17.6,14.9,1
SHP107519,2024-04-25,WH-GWL,Gwalior,ST-027,Chhindwara,581.3,877.8,LCV,24221.9,25573.02,43.99,21.2,29.4,0
SHP106219,2024-11-24,WH-IND,Indore,ST-023,Vidisha,188.9,1019.0,Medium Truck,12218.49,12951.09,68.56,8.0,11.7,0
SHP102006,2024-04-02,WH-GWL,Gwalior,ST-009,Vidisha,698.2,147.2,LCV,23943.63,24838.45,35.57,26.8,32.8,0
SHP104525,2024-08-08,WH-IND,Indore,ST-005,Indore,380.9,1223.2,Medium Truck,22420.9,22932.34,60.21,16.7,22.3,0
SHP105028,2024-06-23,WH-GWL,Gwalior,ST-038,Dewas,665.8,549.1,Medium Truck,34504.13,37988.07,57.06,23.8,20.2,1
SHP102139,2024-08-09,WH-GWL,Gwalior,ST-040,Gwalior,206.9,290.2,Mini Truck,4439.85,4804.24,23.22,9.0,12.6,0
SHP107328,2024-04-25,WH-GWL,Gwalior,ST-005,Indore,356.7,495.1,LCV,12626.24,13045.04,36.57,15.5,18.4,0
SHP104911,2024-05-10,WH-BPL,Bhopal,ST-008,Burhanpur,322.0,550.8,Mini Truck,8878.85,9061.48,28.14,14.6,21.3,0
SHP100048,2024-08-20,WH-BPL,Bhopal,ST-025,Mandsaur,396.1,284.8,Medium Truck,23511.56,25327.98,63.94,17.9,26.7,0
SHP106519,2024-05-03,WH-GWL,Gwalior,ST-029,Bhopal,425.6,105.8,Medium Truck,25298.32,25911.13,60.88,16.5,22.6,0
SHP106576,2024-09-26,WH-BPL,Bhopal,ST-014,Bhopal,264.2,462.2,Medium Truck,16198.11,16609.91,62.87,11.7,14.9,0
SHP106879,2024-06-29,WH-GWL,Gwalior,ST-014,Bhopal,264.2,539.4,Mini Truck,6584.6,7291.75,27.6,12.2,10.2,1
SHP105239,2024-10-24,WH-BPL,Bhopal,ST-002,Ratlam,452.0,442.1,LCV,15951.79,17436.1,38.58,16.5,20.5,0
SHP100506,2024-09-06,WH-JBP,Jabalpur,ST-006,Burhanpur,354.8,533.1,Medium Truck,18951.36,19702.61,55.53,15.6,22.1,0
SHP104307,2024-08-09,WH-JBP,Jabalpur,ST-021,Ratlam,203.8,962.9,LCV,8356.42,9024.94,44.28,9.7,15.2,0
SHP107031,2024-12-01,WH-IND,Indore,ST-006,Burhanpur,291.4,355.2,Mini Truck,7691.51,8516.03,29.22,11.9,14.2,0
SHP105949,2025-01-12,WH-GWL,Gwalior,ST-023,Vidisha,696.5,213.5,LCV,28704.28,31283.54,44.92,24.0,21.4,1
SHP102672,2024-09-21,WH-GWL,Gwalior,ST-021,Ratlam,272.4,360.25,LCV,10847.44,12050.69,44.24,14.3,20.0,0
SHP105624,2024-10-31,WH-GWL,Gwalior,ST-021,Ratlam,284.9,608.2,Medium Truck,16735.22,17653.27,61.96,12.7,18.1,0
SHP102121,2025-01-21,WH-GWL,Gwalior,ST-030,Sagar,207.9,714.4,Medium Truck,11301.42,12080.1,58.11,10.4,13.1,0
SHP105633,2024-04-20,WH-IND,Indore,ST-015,Jabalpur,635.0,710.2,Medium Truck,34851.16,35094.73,55.27,24.8,32.0,0
SHP100345,2024-08-29,WH-BPL,Bhopal,ST-019,Jabalpur,315.0,273.9,LCV,13289.83,13777.41,43.74,13.0,12.1,1
SHP105526,2024-09-27,WH-BPL,Bhopal,ST-034,Satna,282.1,316.0,Medium Truck,18464.27,20241.23,71.75,10.8,9.7,1
SHP103208,2024-05-09,WH-GWL,Gwalior,ST-040,Gwalior,198.7,1075.7,Medium Truck,12139.81,12606.25,63.44,11.9,11.2,1
SHP107965,2024-12-08,WH-BPL,Bhopal,ST-006,Burhanpur,203.7,460.8,Mini Truck,4749.05,4987.0,24.48,9.2,11.9,0
SHP106849,2024-06-10,WH-JBP,Jabalpur,ST-033,Indore,640.9,395.9,Medium Truck,41098.4,42458.53,66.25,25.3,21.2,1
SHP104664,2024-05-17,WH-GWL,Gwalior,ST-007,Indore,452.9,550.1,Medium Truck,29256.91,31981.74,70.62,17.8,19.3,0
SHP103091,2025-01-02,WH-BPL,Bhopal,ST-020,Ratlam,279.3,252.1,Medium Truck,17882.35,19675.91,70.45,11.5,14.6,0
SHP106197,2024-05-17,WH-IND,Indore,ST-021,Ratlam,525.4,512.9,Mini Truck,12262.77,13521.48,25.74,21.6,17.4,1
SHP108222,2025-01-24,WH-BPL,Bhopal,ST-002,Ratlam,429.2,418.6,Mini Truck,10888.87,11668.78,27.19,19.0,23.6,0
SHP108265,2024-11-19,WH-BPL,Bhopal,ST-003,Jabalpur,445.4,339.9,Medium Truck,29770.08,31126.49,69.88,18.1,19.5,0
SHP104615,2024-06-13,WH-GWL,Gwalior,ST-026,Satna,261.6,496.1,Mini Truck,7233.88,9798.4,37.46,12.6,18.8,0
SHP106317,2024-05-04,WH-GWL,Gwalior,ST-038,Dewas,692.1,234.2,LCV,29028.76,29552.42,42.7,23.8,28.1,0
SHP106158,2024-04-06,WH-BPL,Bhopal,ST-010,Khandwa,318.7,489.7,Mini Truck,8893.16,9222.33,28.94,15.7,12.9,1
SHP102499,2024-06-05,WH-GWL,Gwalior,ST-001,Gwalior,773.2,157.8,LCV,31406.46,33697.33,43.58,27.5,37.7,0
SHP105052,2024-12-20,WH-JBP,Jabalpur,ST-019,Jabalpur,617.9,673.0,Mini Truck,15691.2,16202.72,26.22,24.7,35.9,0
SHP101932,2024-07-04,WH-IND,Indore,ST-022,Bhopal,228.8,261.8,Mini Truck,5323.61,5395.76,23.58,12.0,16.8,0
SHP101728,2024-12-20,WH-GWL,Gwalior,ST-012,Chhindwara,796.2,401.7,Mini Truck,18707.66,20590.39,25.86,28.6,34.7,0
SHP102729,2024-09-22,WH-IND,Indore,ST-013,Khandwa,395.4,108.1,Medium Truck,25161.72,27934.89,70.65,15.0,23.0,0
SHP105878,2024-05-23,WH-BPL,Bhopal,ST-008,Burhanpur,348.2,156.7,Medium Truck,20661.17,21749.23,62.46,14.5,22.1,0
SHP107855,2024-08-11,WH-JBP,Jabalpur,ST-007,Indore,718.0,251.4,Mini Truck,18231.54,19931.02,27.76,27.2,38.0,0
SHP101690,2024-11-23,WH-GWL,Gwalior,ST-024,Vidisha,669.2,394.2,Mini Truck,14380.91,15967.7,23.86,23.7,35.9,0
SHP105371,2024-06-10,WH-JBP,Jabalpur,ST-017,Khandwa,547.8,89.6,Medium Truck,36456.54,37914.75,69.21,22.1,22.3,1
SHP101188,2024-11-01,WH-JBP,Jabalpur,ST-017,Khandwa,554.1,361.7,LCV,23331.28,24294.18,43.84,22.7,21.5,1
SHP104042,2024-12-15,WH-IND,Indore,ST-021,Ratlam,566.7,394.1,Medium Truck,37345.79,40562.93,71.58,22.7,20.6,1
SHP103849,2024-06-04,WH-GWL,Gwalior,ST-007,Indore,421.1,359.8,LCV,17913.87,18338.36,43.55,16.8,15.6,1
SHP102542,2024-04-02,WH-GWL,Gwalior,ST-024,Vidisha,620.9,235.2,Mini Truck,15951.9,16212.94,26.11,21.8,28.4,0
SHP107474,2024-04-25,WH-GWL,Gwalior,ST-023,Vidisha,634.7,156.6,LCV,22196.57,24246.09,38.2,25.8,35.3,0
SHP102541,2024-11-13,WH-IND,Indore,ST-005,Indore,369.6,723.1,Medium Truck,21193.89,22911.77,61.99,15.5,24.5,0
SHP100487,2024-10-31,WH-JBP,Jabalpur,ST-039,Indore,401.1,721.4,Medium Truck,22658.15,23015.98,57.38,15.7,21.5,0
SHP102189,2024-11-25,WH-GWL,Gwalior,ST-033,Indore,466.3,207.0,Medium Truck,29895.66,33051.65,70.88,20.0,26.9,0
SHP101820,2024-04-07,WH-BPL,Bhopal,ST-027,Chhindwara,396.8,343.4,Mini Truck,9850.94,10850.63,27.35,18.1,24.2,0
SHP106300,2024-04-21,WH-GWL,Gwalior,ST-006,Burhanpur,656.4,340.5,Mini Truck,18266.17,18879.27,28.76,25.5,27.6,0
SHP104892,2024-08-14,WH-GWL,Gwalior,ST-022,Bhopal,733.9,99.6,Mini Truck,15860.93,16752.41,22.83,25.7,25.4,1
SHP101763,2025-01-07,WH-BPL,Bhopal,ST-016,Chhindwara,185.8,131.1,Medium Truck,11055.37,11870.17,63.89,8.0,12.1,0
SHP101871,2024-10-08,WH-JBP,Jabalpur,ST-024,Vidisha,400.6,1005.2,Medium Truck,22634.57,23130.12,57.74,18.0,22.1,0
SHP100797,2024-11-19,WH-IND,Indore,ST-026,Satna,352.1,262.7,Mini Truck,7638.15,8435.74,23.96,13.5,16.3,0
SHP105585,2025-01-04,WH-JBP,Jabalpur,ST-037,Gwalior,637.9,301.1,Mini Truck,16837.78,18685.4,29.29,25.9,22.2,1
SHP106383,2024-12-26,WH-IND,Indore,ST-038,Dewas,454.3,360.6,Medium Truck,27699.22,27799.84,61.19,20.1,22.8,0
SHP102911,2024-07-14,WH-JBP,Jabalpur,ST-015,Jabalpur,362.8,127.2,LCV,12993.85,13637.28,37.59,16.7,13.5,1
SHP104177,2024-12-13,WH-GWL,Gwalior,ST-035,Rewa,457.4,127.9,LCV,16291.49,16642.09,36.38,16.8,20.2,0
SHP106586,2024-12-02,WH-GWL,Gwalior,ST-022,Bhopal,795.4,672.2,LCV,30426.18,32736.14,41.16,27.8,41.6,0
SHP100480,2024-08-14,WH-GWL,Gwalior,ST-020,Ratlam,673.1,286.1,Medium Truck,39274.99,42416.72,63.02,25.7,33.4,0
SHP100106,2024-06-26,WH-BPL,Bhopal,ST-036,Satna,452.1,339.2,Medium Truck,26215.2,27292.89,60.37,18.3,22.0,0
SHP106967,2024-10-06,WH-BPL,Bhopal,ST-015,Jabalpur,449.3,665.6,LCV,15845.93,17097.14,38.05,17.6,14.9,1
SHP103082,2024-05-11,WH-IND,Indore,ST-007,Indore,329.3,328.9,LCV,14646.92,14734.36,44.74,14.6,19.4,0
SHP100172,2024-06-04,WH-IND,Indore,ST-009,Vidisha,254.3,204.9,LCV,11257.01,11532.08,45.35,13.9,20.8,0
SHP106200,2024-09-01,WH-GWL,Gwalior,ST-033,Indore,507.6,324.3,Medium Truck,29122.1,31249.08,61.56,18.9,23.8,0
SHP103376,2024-04-01,WH-JBP,Jabalpur,ST-017,Khandwa,557.3,211.2,Mini Truck,12499.86,13739.22,24.65,20.1,21.2,0
SHP105590,2024-11-25,WH-GWL,Gwalior,ST-019,Jabalpur,481.1,166.6,LCV,18988.65,20909.81,43.46,17.2,20.6,0
SHP102633,2024-09-13,WH-JBP,Jabalpur,ST-024,Vidisha,402.0,413.9,LCV,15760.16,16558.13,41.19,15.0,21.0,0
SHP101987,2024-07-08,WH-IND,Indore,ST-006,Burhanpur,297.1,107.7,LCV,10287.62,10686.44,35.97,11.6,14.7,0
SHP103924,2024-07-09,WH-GWL,Gwalior,ST-034,Satna,296.5,89.6,Medium Truck,19057.13,20666.77,69.7,13.9,19.4,0
SHP104940,2024-09-06,WH-BPL,Bhopal,ST-040,Gwalior,474.3,629.1,Medium Truck,30336.67,30783.27,64.9,20.8,22.5,0
SHP100281,2024-12-03,WH-GWL,Gwalior,ST-034,Satna,287.3,151.5,Mini Truck,7751.12,7993.56,27.82,12.7,19.7,0
SHP102932,2024-07-11,WH-GWL,Gwalior,ST-037,Gwalior,306.4,356.0,LCV,13545.41,13977.62,45.62,12.2,9.8,1
SHP101291,2025-01-18,WH-GWL,Gwalior,ST-035,Rewa,453.6,999.1,LCV,19712.59,20176.73,44.48,19.9,30.9,0
SHP101473,2025-01-23,WH-JBP,Jabalpur,ST-023,Vidisha,655.8,252.9,Mini Truck,15990.11,16231.39,24.75,25.4,23.2,1
SHP102978,2024-11-09,WH-GWL,Gwalior,ST-038,Dewas,722.4,132.1,Mini Truck,20447.74,21097.92,29.21,25.6,29.8,0
SHP101834,2024-07-10,WH-JBP,Jabalpur,ST-026,Satna,445.7,981.9,LCV,14967.25,15369.285,34.48,19.5,21.2,0
SHP106311,2024-12-02,WH-JBP,Jabalpur,ST-030,Sagar,475.9,213.1,LCV,20126.98,20956.18,44.03,19.5,29.3,0
SHP103746,2024-06-16,WH-IND,Indore,ST-015,Jabalpur,613.4,1142.2,LCV,24192.64,24295.49,39.61,22.1,23.9,0
SHP104824,2024-05-26,WH-BPL,Bhopal,ST-021,Ratlam,337.7,369.3,LCV,12626.26,13726.77,40.65,15.3,16.7,0
SHP101210,2024-09-13,WH-IND,Indore,ST-006,Burhanpur,291.9,169.6,Mini Truck,8530.57,8729.22,29.9,11.1,12.8,0
SHP105711,2024-07-04,WH-BPL,Bhopal,ST-001,Gwalior,407.8,372.5,Mini Truck,11083.31,12134.81,29.76,17.1,22.3,0
SHP103735,2024-07-31,WH-BPL,Bhopal,ST-028,Ujjain,340.1,577.8,Mini Truck,9880.7,10020.93,29.46,16.1,21.7,0
SHP100030,2024-10-10,WH-IND,Indore,ST-011,Bhopal,391.6,422.2,Mini Truck,9760.53,10560.09,26.97,18.0,22.7,0
SHP100591,2024-06-28,WH-BPL,Bhopal,ST-026,Satna,242.0,345.4,Mini Truck,5734.52,5937.27,24.53,11.5,15.5,0
SHP104100,2024-10-16,WH-GWL,Gwalior,ST-002,Ratlam,872.2,278.7,Medium Truck,56875.98,61586.0,70.61,31.5,45.3,0
SHP105465,2024-04-26,WH-JBP,Jabalpur,ST-003,Jabalpur,764.2,774.7,Medium Truck,47356.55,52570.12,68.79,26.5,41.2,0
SHP104771,2024-06-03,WH-JBP,Jabalpur,ST-028,Ujjain,673.1,400.5,Mini Truck,17916.03,18333.9,27.24,23.6,31.5,0
SHP105720,2024-12-19,WH-IND,Indore,ST-010,Khandwa,451.1,499.5,Medium Truck,26359.9,28880.56,64.02,19.0,20.3,0
SHP104767,2024-08-29,WH-BPL,Bhopal,ST-028,Ujjain,350.9,911.2,LCV,12840.7,12854.2,36.63,13.3,20.1,0
SHP103298,2024-09-02,WH-GWL,Gwalior,ST-018,Satna,219.1,173.2,LCV,7641.57,8061.09,36.79,9.4,14.0,0
SHP102163,2024-04-24,WH-JBP,Jabalpur,ST-025,Mandsaur,648.2,262.9,Mini Truck,16151.59,17133.03,26.43,22.5,27.4,0
SHP103343,2024-11-24,WH-IND,Indore,ST-021,Ratlam,497.9,255.8,LCV,20787.04,22262.82,44.71,21.3,17.9,1
SHP107392,2024-12-25,WH-IND,Indore,ST-012,Chhindwara,253.7,662.4,LCV,11181.75,11184.17,44.08,10.9,15.5,0
SHP106983,2024-07-12,WH-BPL,Bhopal,ST-033,Indore,379.7,369.4,LCV,13306.69,13950.7,36.74,17.8,23.3,0
SHP100204,2024-06-09,WH-JBP,Jabalpur,ST-005,Indore,190.8,95.1,Medium Truck,11411.54,11826.43,61.98,8.4,8.7,1
SHP104196,2024-10-24,WH-GWL,Gwalior,ST-013,Khandwa,305.7,78.6,Mini Truck,7693.47,8201.43,26.83,12.8,17.4,0
SHP107893,2024-07-03,WH-GWL,Gwalior,ST-037,Gwalior,273.2,467.6,Mini Truck,6949.13,7689.24,28.15,11.5,13.6,0
SHP106506,2025-01-05,WH-BPL,Bhopal,ST-015,Jabalpur,435.4,129.2,Mini Truck,10710.5,11732.25,26.95,17.4,17.9,1
SHP103537,2024-06-04,WH-IND,Indore,ST-039,Indore,247.0,330.0,LCV,8812.76,9540.83,38.63,12.1,18.9,0
SHP105588,2024-11-26,WH-BPL,Bhopal,ST-012,Chhindwara,364.4,248.3,LCV,15961.72,16356.8,44.89,14.3,17.6,0
SHP102314,2024-08-08,WH-GWL,Gwalior,ST-022,Bhopal,774.0,432.4,LCV,28849.84,31627.19,40.86,29.8,31.9,0
SHP104925,2024-12-06,WH-GWL,Gwalior,ST-011,Bhopal,206.3,253.7,Mini Truck,5276.28,5277.24,25.58,11.7,15.3,0
SHP102508,2024-04-12,WH-IND,Indore,ST-020,Ratlam,203.6,474.8,Medium Truck,11621.76,12333.94,60.58,11.3,9.3,1
SHP100901,2024-04-30,WH-JBP,Jabalpur,ST-024,Vidisha,372.9,1138.5,LCV,15244.39,15939.95,42.75,13.7,11.0,1
SHP107108,2024-08-30,WH-JBP,Jabalpur,ST-003,Jabalpur,749.2,320.4,LCV,27536.61,29898.56,39.91,26.5,27.5,1
SHP100598,2024-11-03,WH-BPL,Bhopal,ST-009,Vidisha,327.4,664.9,Mini Truck,8328.19,8859.72,27.06,13.3,18.4,0
SHP100067,2024-10-23,WH-IND,Indore,ST-034,Satna,324.8,329.5,Medium Truck,23109.53,23344.69,71.87,12.4,14.7,0
SHP105177,2024-09-11,WH-BPL,Bhopal,ST-025,Mandsaur,398.9,187.7,LCV,15193.63,16351.29,40.99,14.8,20.4,0
SHP105941,2024-04-23,WH-BPL,Bhopal,ST-034,Satna,301.6,276.3,Mini Truck,8402.57,8521.62,28.25,14.2,14.2,1
SHP103726,2024-09-29,WH-GWL,Gwalior,ST-011,Bhopal,212.7,316.5,Medium Truck,14763.26,14896.14,70.03,11.5,15.8,0
SHP103364,2024-08-27,WH-IND,Indore,ST-027,Chhindwara,629.2,878.9,Medium Truck,35949.58,39878.14,63.38,24.9,20.6,1
